"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"HGNC Symbol","HGNC ID","IUPHAR Name","IUPHAR ID","GtP URL"
"PENK","8831","bovine adrenal medulla peptide 8-22","4058","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4058"
"PEPD","8840","peptidase D","2389","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2389"
"PF4","8861","CXCL4","3685","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3685"
"PFKFB3","8874","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3","2937","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2937"
"PGA5","8887","pepsinogen A5","2390","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2390"
"PGC","8890","progastricsin","2391","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2391"
"PGF","8893","placental growth factor","5314","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5314"
"PGR","8910","Progesterone receptor","627","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=627"
"PHF2","8920","PHD finger protein 2","2697","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2697"
"PHF8","20672","PHD finger protein 8","2698","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2698"
"PHIP","15673","pleckstrin homology domain interacting protein","2776","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2776"
"PHKG1","8930","phosphorylase kinase catalytic subunit gamma 1","2145","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2145"
"PHKG2","8931","phosphorylase kinase catalytic subunit gamma 2","2147","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2147"
"PI3","8947","elafin","12035","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=12035"
"PI4K2A","30031","phosphatidylinositol 4-kinase type 2 alpha","2498","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2498"
"PI4K2B","18215","phosphatidylinositol 4-kinase type 2 beta","2499","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2499"
"PI4KA","8983","phosphatidylinositol 4-kinase alpha","2148","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2148"
"PI4KB","8984","phosphatidylinositol 4-kinase beta","2149","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2149"
"PIEZO1","28993","Piezo1","2945","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2945"
"PIEZO2","26270","Piezo2","2946","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2946"
"PIK3C2A","8971","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha","2150","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2150"
"PIK3C2B","8972","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta","2151","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2151"
"PIK3C2G","8973","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma","2288","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2288"
"PIK3C3","8974","phosphatidylinositol 3-kinase catalytic subunit type 3","2152","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2152"
"PIK3CA","8975","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","2153","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2153"
"PIK3CB","8976","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","2154","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2154"
"PIK3CD","8977","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","2155","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2155"
"PIK3CG","8978","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","2156","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2156"
"PIK3R1","8979","phosphoinositide-3-kinase regulatory subunit 1","2503","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2503"
"PIK3R2","8980","phosphoinositide-3-kinase regulatory subunit 2","2504","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2504"
"PIK3R3","8981","phosphoinositide-3-kinase regulatory subunit 3","2505","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2505"
"PIK3R4","8982","phosphoinositide-3-kinase regulatory subunit 4","2157","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2157"
"PIK3R5","30035","phosphoinositide-3-kinase regulatory subunit 5","2506","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2506"
"PIK3R6","27101","phosphoinositide-3-kinase regulatory subunit 6","2507","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2507"
"PIKFYVE","23785","phosphoinositide kinase, FYVE-type zinc finger containing","2857","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2857"
"PIM1","8986","Pim-1 proto-oncogene, serine/threonine kinase","2158","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2158"
"PIM2","8987","Pim-2 proto-oncogene, serine/threonine kinase","2159","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2159"
"PIM3","19310","Pim-3 proto-oncogene, serine/threonine kinase","2160","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2160"
"PIN1","8988","peptidylprolyl cis/trans isomerase, NIMA-interacting 1","3171","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3171"
"PINK1","14581","PTEN induced kinase 1","2161","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2161"
"PIP4K2A","8997","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha","2858","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2858"
"PIP4K2B","8998","phosphatidylinositol-5-phosphate 4-kinase type 2 beta","2162","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2162"
"PIP4K2C","23786","phosphatidylinositol-5-phosphate 4-kinase type 2 gamma","2163","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2163"
"PIP5K1A","8994","phosphatidylinositol-4-phosphate 5-kinase type 1 alpha","2164","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2164"
"PIP5K1B","8995","phosphatidylinositol-4-phosphate 5-kinase type 1 beta","2500","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2500"
"PIP5K1C","8996","phosphatidylinositol-4-phosphate 5-kinase type 1 gamma","2165","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2165"
"PISD","8999","Phosphatidylserine decarboxylase ","1277","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1277"
"PKD2","9009","TRPP1","504","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=504"
"PKD2L1","9011","TRPP2","505","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=505"
"PKD2L2","9012","TRPP3","506","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=506"
"PKDCC","25123","protein kinase domain containing, cytoplasmic","2166","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2166"
"PKLR","9020","pyruvate kinase L/R","3007","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3007"
"PKM","9021","pyruvate kinase M1/2","3006","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3006"
"PKMYT1","29650","protein kinase, membrane associated tyrosine/threonine 1","2167","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2167"
"PKN1","9405","protein kinase N1","1520","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1520"
"PKN2","9406","protein kinase N2","1521","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1521"
"PKN3","17999","protein kinase N3","1522","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1522"
"PLA2G10","9029","sPLA<sub>2</sub>-10","1422","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1422"
"PLA2G12A","18554","sPLA<sub>2</sub>-12A","1423","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1423"
"PLA2G1B","9030","sPLA<sub>2</sub>-1B","1416","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1416"
"PLA2G2A","9031","sPLA<sub>2</sub>-2A","1417","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1417"
"PLA2G2D","9033","sPLA<sub>2</sub>-2D","1418","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1418"
"PLA2G2E","13414","sPLA<sub>2</sub>-2E","1419","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1419"
"PLA2G2F","30040","sPLA<sub>2</sub>-2F","1420","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1420"
"PLA2G3","17934","sPLA<sub>2</sub>-3","1421","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1421"
"PLA2G4A","9035","cPLA<sub>2</sub>-4A","1424","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1424"
"PLA2G4B","9036","cPLA<sub>2</sub>-4B","1425","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1425"
"PLA2G4C","9037","cPLA<sub>2</sub>-4C","1426","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1426"
"PLA2G4D","30038","cPLA<sub>2</sub>-4D","1427","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1427"
"PLA2G4E","24791","cPLA<sub>2</sub>-4E","1428","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1428"
"PLA2G4F","27396","cPLA<sub>2</sub>-4F","1429","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1429"
"PLA2G5","9038","PLA<sub>2</sub>-G5","1430","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1430"
"PLA2G6","9039","iPLA<sub>2</sub>-G6","1431","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1431"
"PLA2G7","9040","PLA<sub>2</sub>-G7","1432","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1432"
"PLAT","9051","plasminogen activator, tissue type","2392","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2392"
"PLAU","9052","plasminogen activator, urokinase","2393","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2393"
"PLCB1","15917","PLC&beta;1","1403","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1403"
"PLCB2","9055","PLC&beta;2","1404","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1404"
"PLCB3","9056","PLC&beta;3","1405","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1405"
"PLCB4","9059","PLC&beta;4","1406","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1406"
"PLCD1","9060","PLC&delta;1","1409","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1409"
"PLCD3","9061","PLC&delta;3","1410","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1410"
"PLCD4","9062","PLC&delta;4","1411","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1411"
"PLCE1","17175","PLC&epsilon;1","1412","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1412"
"PLCG1","9065","PLC&gamma;1","1407","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1407"
"PLCG2","9066","PLC&gamma;2","1408","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1408"
"PLCH1","29185","PLC&eta;1","1414","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1414"
"PLCH2","29037","PLC&eta;2","1415","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1415"
"PLCZ1","19218","PLC&zeta;1","1413","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1413"
"PLD1","9067","PLD1","1433","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1433"
"PLD2","9068","PLD2","1434","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1434"
"PLG","9071","plasminogen","2394","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2394"
"PLK1","9077","polo like kinase 1","2168","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2168"
"PLK2","19699","polo like kinase 2","2169","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2169"
"PLK3","2154","polo like kinase 3","2170","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2170"
"PLK4","11397","polo like kinase 4","2171","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2171"
"PLPP1","9228","PPA2A","1438","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1438"
"PLPP2","9230","PPA3A","1440","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1440"
"PLPP3","9229","PPA2B","1439","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1439"
"PLSCR1","9092","phospholipid scramblase 1","3238","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3238"
"PMCH","9109","melanin-concentrating hormone","1298","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1298"
"PMP2","9117","peripheral myelin protein 2","2544","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2544"
"PMVK","9141","phosphomevalonate kinase","641","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=641"
"PNCK","13415","pregnancy up-regulated nonubiquitous CaM kinase","2172","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2172"
"PNLIP","9155","pancreatic lipase","2590","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2590"
"PNMT","9160","Phenylethanolamine N-methyltransferase","2496","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2496"
"PNOC","9163","nociceptin/orphanin FQ","1681","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1681"
"PNP","7892","purine nucleoside phosphorylase","2841","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2841"
"PNPLA2","30802","patatin like phospholipase domain containing 2","3253","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3253"
"POLB","9174","DNA polymerase beta","3231","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3231"
"POLQ","9186","DNA polymerase theta","3230","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3230"
"POMC","9201","ACTH","3633","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3633"
"PON1","9204","paraoxonase 1","3052","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3052"
"PON2","9205","paraoxonase 2","3053","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3053"
"PON3","9206","paraoxonase 3","3054","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3054"
"PORCN","17652","porcupine O-acyltransferase","3145","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3145"
"PPARA","9232","Peroxisome proliferator-activated receptor-&alpha;","593","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=593"
"PPARD","9235","Peroxisome proliferator-activated receptor-&beta;/&delta;","594","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=594"
"PPARG","9236","Peroxisome proliferator-activated receptor-&gamma;","595","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=595"
"PPAT","9238","phosphoribosyl pyrophosphate amidotransferase","2761","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2761"
"PPBP","9240","CXCL7","830","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=830"
"PPIA","9253","peptidylprolyl isomerase A","2751","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2751"
"PPID","9257","peptidylprolyl isomerase D","3179","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3179"
"PPM1D","9277","protein phosphatase, Mg2+/Mn2+ dependent 1D","3134","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3134"
"PPME1","30178","protein phosphatase methylesterase 1","2875","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2875"
"PPP1CA","9281","protein phosphatase 1 catalytic subunit alpha","3264","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3264"
"PPP2CA","9299","protein phosphatase 2 catalytic subunit alpha","3263","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3263"
"PPT1","9325","palmitoyl-protein thioesterase 1","3199","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3199"
"PPY","9327","pancreatic polypeptide","1512","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1512"
"PRCP","9344","Prolylcarboxypeptidase","1584","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1584"
"PRDM2","9347","PR/SET domain 2","2699","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2699"
"PREP","9358","prolyl endopeptidase","2395","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2395"
"PREPL","30228","prolyl endopeptidase like","2870","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2870"
"PRF1","9360","perforin 1","3100","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3100"
"PRKAA1","9376","protein kinase AMP-activated catalytic subunit alpha 1","1541","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1541"
"PRKAA2","9377","protein kinase AMP-activated catalytic subunit alpha 2","1542","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1542"
