"## GtoPdb Version: 2024.2 - published: 2024-06-26"
"Ligand ID","Ligand Name","HBond Acceptors","HBond Donors","Rotatable Bonds","TPSA","Mol Weight","XLogP","LipinskiRO5"
"5809","MRS2950","4","3","7","87.57","450.0684024","5.801","1"
"5808","BMS compound 16 [PMID:23368907]","4","2","9","72.48","445.1613264","6.212","1"
"5807","GlaxoSmithKline compound 5h [PMID:20542694]","3","2","10","54.27","440.24637852","8.491","1"
"5806","GlaxoSmithKline compound 6i [PMID:18926700]","3","1","5","32.34","438.12656894","7.101","1"
"5805","Pfizer compound 67 [PMID:18445527]","4","2","9","67.66","494.2681766","8.239","1"
"5804","Pfizer compound 11 [PMID:18445527]","4","2","9","76.89","502.10195292","6.566","1"
"5803","AMG7703","3","1","5","70.23","294.0593619","3.29","0"
"5802","PPTN","3","2","5","49.33","475.17591386","7.754","1"
"5801","4-(<i>n</i>-propyl)amino-3-nitrobenzoic acid","3","2","5","92.47","224.07970696","2.814","0"
"5800","compound 6o [PMID: 19524438]","4","2","6","125.7","319.04491876","3.659","0"
"5799","D-kynurenine","5","3","4","106.41","208.08479234","-2.116","0"
"5798","D-tryptophan","3","3","3","79.11","204.08987772","-1.271","0"
"5797","D-phenylalanine","3","2","3","63.32","165.07897868","-1.379","0"
"5796","2-hydroxyoctanoic acid","3","2","6","57.53","160.1099445","2.043","0"
"5795","compound 9n [PMID: 18752940]","4","1","8","68.52","428.22122636","5.709","1"
"5794","compound 42 [PMID: 22420767]","4","1","7","68.52","446.12763156","4.009","0"
"5793","compound 8f [PMID: 20615702]","4","2","2","83.8","232.09602572","0.944","0"
"5792","compound 1q  [PMID: 18029181]","8","3","5","118.89","393.14370424","2.295","0"
"5791","compound 2g [PMID: 19309152]","5","3","6","103.93","377.13755624","2.79","0"
"5790","compound (+)17a [PMID: 20363624]","4","2","1","83.14","188.08104432","1.163","0"
"5789","compound 21 [PMID: 21185185]","7","3","7","144.23","389.1499325","1.27","0"
"5788","MK 6892","6","3","7","138.44","386.15901998","1.52","0"
"5787","para-coumaric acid","2","2","2","57.53","164.04734418","1.503","0"
"5786","monomethyl fumarate","4","1","3","63.6","130.02660872","-0.095","0"
"5785","MK 1903","3","2","1","65.98","164.05857756","0.871","0"
"5784","MK 0354","4","2","1","83.14","176.08104432","1.386","0"
"5783","3,5-dihydroxybenzoic acid","2","3","1","77.76","154.02660872","0.825","0"
"5781","U101958","3","0","6","28.6","339.23106278","4.611","0"
"5778","ZM-274773","6","1","9","55.89","516.20588196","4.735","0"
"5775","pavinetant","6","2","8","96.54","459.16166286","5.822","1"
"5774","GSK 256471","6","1","9","87.75","499.19296302","5.455","1"
"5773","GSK 172981","4","2","6","68.01","411.17469072","5.883","1"
"5772","SB 235375","5","2","9","88.52","440.17360744","5.45","1"
"5771","ZM 253270","8","2","6","114.26","471.17856558","2.884","0"
"5769","SB 414240","5","1","8","48.47","512.35151238","6.503","1"
"5767","PD 161182","8","4","19","122.55","546.30176252","4.97","1"
"5766","PD 154740","8","4","21","116.76","553.35157198","6.002","2"
"5764","SB 218795","5","1","7","68.29","396.14739266","4.837","0"
"5762","PMX205","16","8","13","242.24000000000004","839.0389037284348","4.779","4"
"5759","befetupitant","5","0","8","45.67","565.21639672","7.503","1"
"5758","casopitant","6","0","9","47.1","616.26482418","5.959","1"
"5757","vestipitant","4","1","7","35.58","491.18076012","5.535","1"
"5756","1-oleoyl glycerol","4","2","19","66.76","356.29266008","7.132","2"
"5755","compound 36j [PMID: 21536438]","7","1","6","116.59","473.1288385","3.768","0"
"5754","R116031","6","1","11","55.89","660.28989608","6.553","1"
"5752","vofopitant","5","2","7","76.37","432.1885442","4.108","0"
"5751","ezlopitant","2","1","8","24.5","454.29841414","6.667","1"
"5750","compound 20f [PMID: 21536438]","6","0","7","86.67","426.22670568","4.106","0"
"5749","rolapitant","4","2","7","50.36","500.1898476","5.235","1"
"5748","compound 58 [PMID: 21273063]","6","0","7","93.66","436.13358954","4.262","0"
"5747","compound 36 [PMID: 21273063]","6","0","3","58.04","376.23754512","3.844","0"
"5746","T2328","3","2","6","57.08","415.20599088","5.243","1"
"5745","compound 1 [PMID: 21273063]","5","0","5","45.67","345.24162748","3.688","0"
"5744","compound 2 [PMID: 21939274]","5","0","4","102.63","412.20115958","4.865","0"
"5743","compound 1 [PMID: 21939274]","8","0","5","95.24","402.18042412","2.916","0"
"5742","netupitant","5","0","8","39.68","578.24803122","7.546","1"
"5741","compound 29a [PMID: 21444206]","7","0","7","133.1","474.15730576","3.306","0"
"5740","compound 23 [PMID: 21444206]","8","1","7","144.34","507.15878298","2.584","0"
"5739","compound 8g [PMID: 21444206]","8","0","7","140.44","507.14102474","3.895","0"
"5738","compound 3j [PMID: 21444206]","8","0","7","124.37","491.16386836","3.935","0"
"5737","compound 3a [PMID: 21444206]","8","0","7","124.37","473.17329018","3.774","0"
"5736","[<sup>3</sup>H]HEMADO","8","4","5","125.55","361.1750044","1.834","0"
"5735","compound 42 [PMID: 22545772]","7","0","6","117.09","420.2022222","2.403","0"
"5734","A-803467","2","1","6","60.7","357.0767858","4.098","0"
"5733","N-Me-aminopyrimidinone 9","3","1","4","86.21","303.14053346","4.481","0"
"5732","XEN907","2","0","4","48","351.14705832","3.992","0"
"5731","pyrrolopyrimidine 48 [PMID: 22318156]","4","0","5","56.07","385.19026054","5.427","1"
"5730","4,9-anhydro-tetrodotoxin","9","7","1","158.26","302.09882498","-3.367","1"
"5729","[<sup>3</sup>H]PSB-11","3","1","2","67.97","295.1433103","4.018","0"
"5728","[<sup>3</sup>H]PSB603","7","2","6","132.54","528.13465216","5.285","1"
"5727","JNJ-38431055","9","1","9","141.22","479.18385488","1.871","0"
"5724","compound 3 [PMID: 21310611]","5","1","9","58.64","416.1723057","3.735","0"
"5723","AS1907417","7","1","6","108.84","393.17222756","2.106","0"
"5722","AS1535907","3","1","5","64.75","384.0585734","4.426","0"
"5721","(S)-N-oleoyltyrosinol","3","3","20","69.56","431.33994466","8.772","2"
"5720","(R)-N-oleoyltyrosinol","3","3","20","69.56","431.33994466","8.772","2"
"5719","neflamapimod","3","0","3","72.56","434.98114478","7.468","1"
"5718","tozasertib","8","3","8","127.37","464.21067874","3.556","0"
"5717","vandetanib","4","1","6","59.51","474.10666652","4.136","0"
"5716","fedratinib","8","3","11","116.86","524.2569603","4.258","1"
"5715","TG-100-115","6","4","2","144.06","346.1178238","1.948","0"
"5714","NVP-TAE684","9","2","9","111.31","613.26018714","5.548","1"
"5713","sunitinib","5","3","8","77.23","398.21180454","2.94","0"
"5712","SU-14813","8","3","7","103.26","442.20163378","-0.662","0"
"5711","sorafenib","6","3","9","92.35","464.08630284","3.752","0"
"5710","bosutinib","5","1","9","82.88","529.16474538","3.635","0"
"5709","SGX-523","5","0","3","99.09","359.09531452","4.775","0"
"5707","R547","8","2","6","135.89","441.12823176","2.224","0"
"5706","tamatinib","7","3","7","128.75","470.17139624","2.718","0"
"5705","vatalanib","4","1","4","50.7","346.09852428","4.36","0"
"5704","PP-242","4","3","2","105.64","308.13855926","2.8","0"
"5703","PLX-4720","5","2","6","100.3","413.04124654","4.452","0"
"5702","midostaurin","6","1","4","77.73","570.22670568","7.797","1"
"5701","PI-103","5","1","2","84.51","348.1222405","2.973","0"
"5700","PHA-665752","7","2","8","110.96","640.1677822","4.833","0"
"5699","PD-173955","4","1","4","85.11","442.04218762","6.657","1"
"5698","pazopanib","8","2","5","127.41","437.16339416","3.336","0"
"5697","nilotinib","7","2","8","97.1","529.18379316","4.928","0"
"5696","MLN-8054","6","2","4","87.47","476.08515996","5.361","1"
"5695","tandutinib","6","1","12","79.4","561.3315052","4.527","0"
"5694","MLN-120B","4","2","4","79.9","366.08835352","2.85","0"
"5693","enzastaurin","5","1","5","72.16","515.2321254","4.733","0"
"5692","lapatinib","6","2","11","114.73","580.13473242","5.409","2"
"5691","KW-2449","4","2","4","61.02","332.16371142","3.636","0"
"5690","Ki-20227","5","2","10","132.07","480.14674106","2.418","0"
"5689","JNJ-28312141","7","2","8","105.12","460.25867452","2.822","0"
"5688","ruxolitinib","4","1","4","83.18","306.15929472","2.696","0"
"5687","imatinib","8","2","8","86.28","493.25900886","3.037","0"
"5686","neratinib","7","2","12","112.4","556.1989667","3.866","1"
"5685","GW-2580","4","2","7","105.51","366.16919074","2.493","0"
"5684","GSK-461364A","5","1","8","104.34","543.19158102","3.923","0"
"5683","GSK-1838705A","9","4","10","127.51","532.23466524","3.167","0"
"5682","pictilisib","9","1","5","144.17","513.16167994","2.018","0"
"5681","GDC-0879","3","2","4","83.53","334.14297596","2.148","0"
"5680","alvocidib","3","3","2","94.14","401.10300058","3.951","0"
"5679","foretinib","7","2","14","111.25","632.24464152","4.554","1"
"5678","dasatinib","9","3","8","134.75","487.15572196","1.991","0"
"5677","tofacitinib","6","1","4","88.91","312.16985942","1.341","0"
"5676","CI-1040","2","2","7","50.36","477.97565992","5.975","1"
"5675","canertinib","7","2","10","88.61","485.16299576","3.079","0"
"5674","CHIR-265","4","2","7","80.65","518.12897858","5.71","1"
"5672","lestaurtinib","5","3","1","88.65","439.15320632","5.167","1"
"5671","brivanib","3","2","5","84.67","370.14411884","3.99","0"
"5670","BMS-387032","5","2","7","133.59","380.1340682","0.303","0"
"5669","BMS-345541","4","2","3","68.24","255.14839568","2.151","0"
"5668","doramapimod","6","2","10","80.13","527.28964034","5.114","1"
"5667","afatinib","7","2","9","88.61","485.16299576","3.101","0"
"5666","BI-2536","9","2","8","102.93","521.31143842","3.443","0"
"5665","selumetinib","4","3","7","88.41","456.00000846","3.696","0"
"5664","cediranib","3","1","8","72.5","450.20671916","4.122","0"
"5663","barasertib-hQPA","8","4","14","128.29","507.23941628","3.025","1"
"5662","AT-7519","6","4","6","98.91","381.07593028","3.67","0"
"5661","AST-487","8","3","11","94.65","529.2413081","3.514","0"
"5660","motesanib","6","3","6","78.94","373.19026054","2.988","0"
"5659","axitinib","4","2","6","95.97","386.12013234","4.715","0"
"5658","quizartinib","6","2","10","134.4","560.22057476","4.137","0"
"5657","linifanib","5","4","5","95.83","375.14953856","4.654","0"
"5656","masitinib","7","2","8","101.63","498.22018082","3.409","0"
"5655","A-674563","3","2","6","76.82","358.1793615","4.061","0"
"5653","AR231453","7","1","7","168.31","505.15436628","3.872","0"
"5652","lysophosphatidylethanolamine","8","2","9","140.95","256.05861357","-2.626","0"
"5651","1-stearoyl-lysophosphatidylcholine","7","1","26","114.93","523.36379013","6.6","2"
"5650","1-palmitoyl-lysophosphatidylcholine","7","1","24","114.93","495.33248997","5.462","2"
"5622","MRS5151","10","5","9","162.49","538.17314586","2.715","0"
"5621","P'-geranyl 3,5,9-trihydroxy-3-methylnonanate 9-diphosphate","11","5","18","199.67","516.1889356","0.63","2"
"5620","PSB-11","3","1","2","67.97","295.1433103","4.018","0"
"5619","PSB-10","3","1","2","67.97","397.02639322","5.884","1"
"5618","KF26777","3","1","3","67.97","373.05382236","4.648","0"
"5617","LAS38096","6","1","4","89.62","316.1072591","0.882","0"
"5616","ATL802","7","1","8","118.77","513.1736224","5.012","1"
"5615","CVT-6883","4","1","7","90.5","446.16780874","5.403","1"
"5614","preladenant","8","1","9","125","503.23933602","2.725","0"
"5613","ST-1535","6","1","4","99.81","272.14979264","2.671","0"
"5612","vipadenant","6","2","3","121.67","321.13380822","1.198","0"
"5611","tozadenant","7","2","5","115.4","406.16747652","1.062","0"
"5610","MSX-2","4","1","7","91.28","394.16410536","3.279","0"
"5609","CSC","3","0","2","61.82","330.08835352","4.399","0"
"5608","istradefylline","3","0","6","80.28","384.17975544","4.055","0"
"5607","LUF5981","2","1","3","41.57","353.18919792","6.911","1"
"5606","FK-453","4","1","6","57.84","375.19467724","3.725","0"
"5605","tonapofylline","5","2","8","109.98","416.24235576","5.497","1"
"5604","rolofylline","3","1","5","72.68","356.22122636","5.734","1"
"5603","CPFPX","3","1","6","72.68","322.18050438","4.894","0"
"5601","MRS3558","8","4","6","125.19","462.09739402","2.601","0"
"5600","2-phenylethylyl-adenosine derivative","9","4","4","134.42","408.15460328","2.111","0"
"5599","HEMADO","8","4","5","125.55","361.1750044","1.834","0"
"5598","CP608,039","9","4","9","175.47","528.16364378","2.278","0"
"5596","regadenoson","11","5","5","185.94","390.14001582","-1.225","1"
"5595","binodenoson","10","5","5","163.93","391.19680248","2.159","0"
"5594","evodenoson","12","4","7","177.95","499.21793188","0.64","1"
"5593","GS9667","8","4","6","150.85","461.15330366","2.634","0"
"5592","tecadenoson","9","4","4","134.78","337.13861886","-0.959","0"
"5591","2'-Me-CCPA","8","4","4","125.55","383.13603204","1.433","0"
"5590","TCPA","13","6","9","191.4","497.21351518","1.503","2"
"5589","grifolic acid methyl ether","2","2","10","66.76","386.24570984","7.324","1"
"5588","grifolic acid","2","3","9","77.76","372.23005976","7.003","1"
"5587","NCG21","4","1","10","62.66","376.17869282","5.165","1"
"5586","relugolix","7","2","11","160.33","623.17624462","4.281","0"
"5585","degarelix","34","17","53","512.87","1630.74879772","1.744","3"
"5584","IN-3","4","2","10","61.02","562.36716246","7.1","1"
"5582","WAY-207024","5","1","5","60.94","476.26884528","5.709","1"
"5579","AVE 0991","7","2","13","156.01","580.18141238","4.935","1"
"5577","[<sup>3</sup>H]dehydroepiandrosterone sulphate","5","0","2","91.88","367.15792018","1.738","0"
"5571","(-)-Ro 363","2","4","10","100.41","363.16818772","1.926","0"
"5570","CP55,667","2","3","10","60.69","376.29774546","6.846","1"
"5568","CP55,244","2","3","8","60.69","402.31339554","7.311","1"
"5567","9-hydroxyoctadecadienoic acid","3","2","14","57.53","296.23514514","5.929","2"
"5565","CID2440433","7","0","6","72.55","470.23516222","4.086","0"
"5564","CID1172084","5","1","7","134.95","479.08859518","6.493","1"
"5563","CID1792197","6","2","10","128.21","481.1129984","4.888","0"
"5562","GSK494581A","6","0","7","75.3","514.17378504","5.517","1"
"5561","GSK575594A","6","1","5","92.09","471.14281922","4.466","0"
"5560","T1117","10","2","14","120.75","973.34852358","12.123","2"
"5558","JWH015","1","0","4","22","327.16231446","6.234","1"
"5555","RvD1-ME","5","3","15","86.99","390.24062446","3.546","1"
"5554","O-arachidonoyl ethanolamine","3","1","17","52.32","347.28242972","7.894","2"
"5552","N-oleoyldopamine","2","3","19","69.56","417.32429458","9.199","2"
"5551","wedelolactone","1","3","1","113.27","314.04265274","2.907","0"
"5549","gallic acid","2","4","1","97.99","170.02152334","1.009","0"
"5548","psychosine","8","6","18","145.63","461.33525322","4.91","2"
"5547","palmitoleic acid","2","1","13","37.3","254.22458044","7.054","2"
"5545","2-arachidonyl glyceryl ether","3","2","18","49.69","364.29774546","7.596","2"
"5538","DOTA","12","4","8","162.16","404.19071408","-3.06","1"
"5535","chloroquine","3","1","8","28.16","319.18152572","4.268","0"
"5534","lauric acid","2","1","10","37.3","200.1776302","5.294","1"
"5533","undecanoic acid","2","1","9","37.3","186.16198012","4.725","0"
"5532","decanoic acid","2","1","8","37.3","172.14633004","4.156","0"
"5531","compound 48/80","3","3","16","63.78","519.34609266","4.287","1"
"5530","compound 2 [PMID: 19230660]","7","2","5","82.5","542.33692492","5.65","1"
"5527","LL-37","113","63","197","1913.62","4490.57542846","-11.717","3"
"5526","abnormal cannabidiol","0","2","6","40.46","314.22458044","6.804","1"
"5525","O-1602","0","2","2","40.46","258.16198012","4.633","0"
"5524","ASN06917370","7","2","7","108.8","531.13973542","5.323","1"
"5523","dimethylethylamine","1","0","1","3.24","73.08914944","0.486","0"
"5522","N-methylpiperidine","1","0","0","3.24","99.10479952","0.927","0"
"5521","trimethylamine","1","0","0","3.24","59.07349936","0.063","0"
"5520","ASN04885796","7","1","11","98.58","517.21253282","3.06","0"
"5519","ASN04450772","8","4","12","202.25","535.15255472","1.716","0"
"5518","ASN04421891","6","1","12","98.16","524.25358914","4.998","1"
"5517","ASN02563583","4","1","9","103.05","460.15691182","6.22","1"
"5515","compound 7e [PMID: 21571530]","6","1","13","103.03","533.14415212","6.17","2"
"5514","compound 5g [PMID: 21571530]","4","1","9","80.91","458.13658884","4.303","0"
"5512","dioleoylphosphatidic acid","8","2","38","129.17","700.50430651","14.915","2"
"5510","2-phenyl-propylamine","1","1","2","26.02","135.10479952","1.595","0"
"5509","naphazoline","2","1","2","24.39","210.11569856","2.765","0"
"5508","12S-[<sup>3</sup>H]HETE","3","2","14","57.53","320.23514514","6.224","2"
"5507","cyclohexylamine","1","1","0","26.02","99.10479952","1.262","0"
"5506","isoamylamine","1","1","2","26.02","87.10479952","1.292","0"
"5505","TTP","14","6","8","273.57","481.98926325","-4.71","2"
"5504","(+)-BHFF","2","1","3","46.53","330.14427936","5.691","1"
"5503","BHF-177","3","1","4","37.81","347.16093246","5.007","1"
"5502","hemicholinium mustard","6","2","7","65.4","568.05723188","3.306","0"
"5501","sulpiride","6","2","7","110.11","341.1409274","0.62","0"
"5500","4-CMTB","3","1","5","70.23","294.0593619","3.29","0"
"5498","DAPI","4","5","3","115.53","277.1327456","3.348","0"
"5497","foscarnet","5","3","1","104.64","125.97180985","-2.127","0"
"5496","C1-BODIPY-C12","3","2","12","44.98","412.30726564","7.785","2"
"5495","N-arachidonyl-D-alanine","3","2","17","49.33","361.2980798","8.689","2"
"5494","N-arachidonyl-&gamma;-aminobutyric acid","4","2","19","66.4","389.29299442","8.037","2"
"5493","N-arachidonyl-glycine","3","2","17","49.33","347.28242972","8.163","2"
"5492","guanidinoethane sulfonic acid","6","4","4","124.65","167.03646222","-1.295","0"
"5491","cyclocreatine","5","2","2","78.92","143.0694766","-2.692","0"
"5490","deramciclane","2","0","5","12.47","301.24056486","4.569","0"
"5489","compound (<i>R</i>)-4d [PMID: 16766089]","4","1","12","77.46","505.24643812","4.953","1"
"5488","esomeprazole","3","1","5","96.31","345.11471262","0.604","0"
"5487","dexlansoprazole","3","1","6","87.08","369.07588246","1.888","0"
"5486","BHQ","0","2","2","40.46","222.16198012","4.422","0"
"5485","bucladesine","12","2","9","173.8","469.13624955","-0.031","1"
"5484","pregabalin","3","2","5","63.32","159.12592892","1.275","0"
"5483","gabapentin","3","2","3","63.32","171.12592892","1.391","0"
"5482","1-1-1-trichloroethane","0","0","0","0","131.93003316","2.469","0"
"5481","toluene","0","0","0","0","92.06260032","2.459","0"
