"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"Ligand id","Name","Species","Type","PubChem SID","PubChem CID","ChEMBl ID","Chebi ID","UniProt id","Ensembl ID","IUPAC name","INN","CAS","DrugBank ID","Drug Central ID"
"11671","luxeptinib","","Synthetic organic","442878697","118480924","CHEMBL4594420","","","","1-[3-fluoro-4-[7-(5-methyl-1H-imidazol-2-yl)-1-oxo-2,3-dihydroisoindol-4-yl]phenyl]-3-(2,4,6-trifluorophenyl)urea","luxeptinib","1616428-23-9","",""
"1363","luzindole","","Synthetic organic","135650539","122162","CHEMBL286615","","","","N-[2-[2-(phenylmethyl)-1H-indol-3-yl]ethyl]acetamide","","117946-91-5","",""
"9442","LV-2172","","Peptide","329968382","","","","","","","","","",""
"10252","LV-2186","","Peptide","381744934","","","","","","","","","",""
"12420","LV-2211","","Peptide","479821211","","","","","","","","","",""
"4794","L-valine","","Metabolite","178101496","6287","CHEMBL43068","CHEBI:16414","","","(2S)-2-amino-3-methylbutanoic acid","valine","72-18-4","DB00161","4128"
"4750","L-valinol","","Synthetic organic","178101460","640993","","","","","(2S)-2-amino-3-methylbutan-1-ol","","","",""
"2172","LVP","Pig","Peptide","135652273","644076","CHEMBL1200690","","P01183","","(2S)-N-[(2S)-6-amino-1-[(2-amino-2-oxoethyl)amino]-1-oxohexan-2-yl]-1-[(4R,7S,10S,13S,16S,19R)-19-amino-7-(2-amino-2-oxoethyl)-10-(3-amino-3-oxopropyl)-16-[(4-hydroxyphenyl)methyl]-6,9,12,15,18-pentaoxo-13-(phenylmethyl)1,2-dithia-5,8,11,14,17-pentazacycloicosane-4-carbonyl]pyrrolidine-2-carboxamide","","","","2959"
"5353","LVV-hemorphin","Human","Peptide","178102015","126532","","","P68871","ENSG00000244734","","","","",""
"9940","LW106","","Synthetic organic","363894234","137253428","","","","","4-[(E)-(2,3-dihydro-1H-isoindol-2-yl)(hydroxyimino)methyl]-1,2,5-oxadiazol-3-amine","","","",""
"11177","LW-213","","Synthetic organic","434122237","145978851","CHEMBL4207919","","","","8-[3-(dimethylamino)propoxy]-5-hydroxy-2-phenyl-7-phenylmethoxychromen-4-one","","","",""
"13116","LWY713","","Synthetic organic","491299898","169450509","","","","","3-[4-[4-[4-[2-[[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-4-yl]oxy]acetyl]piperazin-1-yl]piperidin-1-yl]-3-methoxyanilino]-6-ethyl-5-(oxan-4-ylamino)pyrazine-2-carboxamide","","","",""
"9851","LX2931","","Synthetic organic","363894145","136034475","CHEMBL1852164","","","","(1R,2S,3R)-1-[(2E)-2-(1-nitrosoethylidene)-1,3-dihydroimidazol-4-yl]butane-1,2,3,4-tetrol","","","",""
"1034","LXA<sub>4</sub>","","Metabolite","135651504","5280914","CHEMBL392438","CHEBI:6498","","","(5S,6R,7E,9E,11Z,13E,15S)-5,6,15-trihydroxyicosa-7,9,11,13-tetraenoic acid","","89663-86-5","",""
"5216","LXB<sub>4</sub>","","Metabolite","178101901","5280915","","CHEBI:6499","","","(5S,6E,8Z,10E,12E,14R,15S)-5,14,15-trihydroxyicosa-6,8,10,12-tetraenoic acid","","98049-69-5","",""
"4720","L-xylose","","Metabolite","178101431","95259","","CHEBI:17979","","","(2S,3R,4S)-2,3,4,5-tetrahydroxypentanal","","609-06-3","",""
"178","LY063518","","Synthetic organic","135650540","23786507","","","","","2-[(Z)-[(5-chlorothiophen-2-yl)-phenylmethylidene]amino]guanidine","","182633-64-3","",""
"179","LY108742","","Synthetic organic","135650541","13878027","CHEMBL53958","","","","3-hydroxybutan-2-yl 6,11-dimethyl-6,11-diazatetracyclo[7.6.1.0^{2,7}.0^{12,16}]hexadeca-1(16),9,12,14-tetraene-4-carboxylate","","","",""
"6631","LY134046","","Synthetic organic","178103244","121938","CHEMBL38681","","","","8,9-dichloro-2,3,4,5-tetrahydro-1H-2-benzazepine","","71274-97-0","",""
"1351","LY 156735","","Synthetic organic","135650542","219018","","","","","N-[(2R)-2-(6-chloro-5-methoxy-1H-indol-3-yl)propyl]acetamide","","","",""
"18","LY 165,163","","Synthetic organic","135650543","121930","CHEMBL1256693","","","","4-[2-[4-[3-(trifluoromethyl)phenyl]piperazin-1-yl]ethyl]aniline","","1814-64-8","",""
"3262","LY2033298","","Synthetic organic","178100305","11536903","","","","","3-amino-5-chloro-N-cyclopropyl-6-methoxy-4-methylthieno[4,5-e]pyridine-2-carboxamide","","886047-13-8","",""
"8989","LY2077855","","Synthetic organic","310264767","9794910","","","","","5-[(4-fluorophenyl)methyl]-N,N-dimethyl-1H-1,2,3,4-tetrazole-1-carboxamide","","","",""
"3992","LY2087101","","Synthetic organic","178100818","11964458","","","","","N-(4-fluorophenyl)-4-methyl-5-[(thiophen-3-yl)carbonyl]-1,3-thiazol-2-amine","","913186-74-0","",""
"7958","LY2090314","","Synthetic organic","249565641","10029385","CHEMBL362558","","","","","","","",""
"8075","LY2109761","","Synthetic organic","249565755","11655119","CHEMBL260015","","","","7-(2-morpholin-4-ylethoxy)-4-(2-pyridin-2-yl-5,6-dihydro-4H-pyrrolo[2,1-e]pyrazol-3-yl)quinoline","","700874-71-1","",""
"6938","LY2119620","","Synthetic organic","178103520","57664406","","","","","3-amino-5-chloro-N-cyclopropyl-4-methyl-6-[2-(4-methylpiperazin-1-yl)-2-oxoethoxy]thieno[2,3-b]pyridine-2-carboxamide","","","",""
"180","LY215840","","Synthetic organic","135650544","132049","","","","","(4R,7R)-N-[(1S,2R)-2-hydroxycyclopentyl]-6-methyl-11-(propan-2-yl)-6,11-diazatetracyclo[7.6.1.0^{2,7}.0^{12,16}]hexadeca-1(16),9,12,14-tetraene-4-carboxamide","","137328-52-0","",""
"4243","LY233053","","Synthetic organic","178101060","3035974","CHEMBL173031","","","","(2R,4S)-4-(1H-1,2,3,4-tetrazol-5-ylmethyl)piperidine-2-carboxylic acid","","125546-04-5","",""
"4244","LY233536","","Synthetic organic","178101061","126239","","","","","(3R,4aS,6R,8aS)-6-(1H-1,2,3,4-tetrazol-5-ylmethyl)-decahydroisoquinoline-3-carboxylic acid","","136845-59-5","",""
"4712","LY2365109","","Synthetic organic","178101423","11552757","CHEMBL1628564","","","","2-({2-[4-(2H-1,3-benzodioxol-5-yl)-2-tert-butylphenoxy]ethyl}(methyl)amino)acetic acid","","868265-28-5","",""
"9694","LY2389575","","Synthetic organic","348353653","11503055","CHEMBL2204436","","","","(3S)-1-(5-bromopyrimidin-2-yl)-N-[(2,4-dichlorophenyl)methyl]pyrrolidin-3-amine","","","",""
"9194","LY2456302","","Synthetic organic","315661273","44129648","CHEMBL1921847","","","","4-[4-[[(2S)-2-(3,5-dimethylphenyl)pyrrolidin-1-yl]methyl]phenoxy]-3-fluorobenzamide","","1174130-61-0","",""
"3351","LY255283","","Synthetic organic","178100381","35025716","","","","","1-(2-ethyl-5-hydroxy-3-{[6-methyl-6-(1H-1,2,3,4-tetrazol-5-yl)heptyl]oxy}phenyl)ethan-1-one","","117690-79-6","",""
"8248","LY2584702","","Synthetic organic","249565928","25118925","","","","","4-[4-[4-[4-fluoro-3-(trifluoromethyl)phenyl]-1-methylimidazol-2-yl]piperidin-1-yl]-1H-pyrazolo[3,4-d]pyrimidine","","1082949-67-4","",""
"3509","LY262691","","Synthetic organic","178100495","2802894","CHEMBL333081","","","","(4S,5R)-N-(4-bromophenyl)-3-oxo-4,5-diphenylpyrazolidine-1-carboxamide","","138932-35-1","",""
"6936","LY2811376","","Synthetic organic","178103518","44251605","CHEMBL2333941","","","","(4S)-4-[2,4-difluoro-5-(pyrimidin-5-yl)phenyl]-4-methyl-5,6-dihydro-4H-1,3-thiazin-2-amine","","1194044-20-6","",""
"12751","LY2828360","","Synthetic organic","483123299","46833780","CHEMBL3139186","","","","8-(2-chlorophenyl)-2-methyl-6-(4-methylpiperazin-1-yl)-9-(oxan-4-yl)purin","","1231220-79-3","",""
"8104","LY2874455","","Synthetic organic","249565784","46944259","","","","","2-[4-[(E)-2-[5-[(1R)-1-(3,5-dichloropyridin-4-yl)ethoxy]-1H-indazol-3-yl]ethenyl]pyrazol-1-yl]ethanol","","1254473-64-7","",""
"902","LY-288513","","Synthetic organic","135650545","6956374","CHEMBL117281","","","","(4R,5S)-N-(4-bromophenyl)-3-oxo-4,5-diphenylpyrazolidine-1-carboxamide","","147523-65-7","",""
"6475","LY2886721","","Synthetic organic","178103089","49837968","CHEMBL2396989","","","","N-{3-[(4aS,7aS)-2-amino-4H,4aH,5H,7H,7aH-furo[3,4-d][1,3]thiazin-7a-yl]-4-fluorophenyl}-5-fluoropyridine-2-carboxamide","","1262036-50-9","",""
"8416","LY2928057","","Antibody","252166626","","","","","","","","","",""
"19","LY293284","","Synthetic organic","135650546","132345","","","","","1-[(6R)-6-(dipropylamino)-2-azatricyclo[6.3.1.0^{4,12}]dodeca-1(11),3,8(12),9-tetraen-9-yl]ethan-1-one","","141318-62-9","",""
"6004","LY 294002","","Synthetic organic","178102626","3973","CHEMBL98350","CHEBI:65329","","","2-(morpholin-4-yl)-8-phenyl-4H-chromen-4-one","","154447-36-6","DB02656",""
"9462","LY2940094","","Synthetic organic","329968402","52914971","CHEMBL3304244","","","","[2-[4-[(2-chloro-4,4-difluorospiro[5H-thieno[2,3-c]pyran-7,4'-piperidine]-1'-yl)methyl]-3-methylpyrazol-1-yl]pyridin-3-yl]methanol","","","",""
"8943","LY3009120","","Synthetic organic","310264724","71721540","","","","","1-(3,3-dimethylbutyl)-3-[2-fluoro-4-methyl-5-[7-methyl-2-(methylamino)pyrido[2,3-d]pyrimidin-6-yl]phenyl]urea","","1454682-72-4","",""
"6909","LY301875","","Synthetic organic","178103491","73755246","","","","","(2S,4S)-4-(4-carboxyphenoxy)-1-[(2S)-2-[4-[(2-sulfobenzoyl)amino]imidazol-1-yl]octanoyl]pyrrolidine-2-carboxylic acid","","154668-27-6","",""
"9109","LY3022855","","Antibody","315661194","","","","","","","","","",""
"12211","LY3023703","","Synthetic organic","472319331","71059525","CHEMBL3342693","","","","2-(difluoromethyl)-5-[(2-methylpropanoylamino)methyl]-N-[5-methyl-4-[4-(trifluoromethyl)phenyl]-1H-imidazol-2-yl]pyridine-3-carboxamide","","","",""
"6910","LY303336","","Synthetic organic","178103492","10416728","CHEMBL344662","","","","(2S,4S)-4-(4-carboxyphenoxy)-1-[(2R)-2-[4-[(2-sulfobenzoyl)amino]imidazol-1-yl]octanoyl]pyrrolidine-2-carboxylic acid","","157187-00-3","",""
"6005","LY 303511","","Synthetic organic","178102627","3971","CHEMBL1363184","","","","8-phenyl-2-(piperazin-1-yl)-4H-chromen-4-one","","154447-38-8","",""
"3350","LY307452","","Synthetic organic","178100380","6324634","CHEMBL39338","","","","(2S,4S)-2-amino-4-(4,4-diphenylbutyl)pentanedioic acid","","","",""
"181","LY314228","","Synthetic organic","135650547","9976312","","","","","2-[[4-[(4-acetyl-3-hydroxy-2-propylphenyl)methoxy]phenyl]methylideneamino]guanidine","","182633-54-1","",""
"11938","LY3154885","","Synthetic organic","461663493","146192952","","","","","","","","",""
"742","LY320135","","Synthetic organic","135650548","5311257","CHEMBL411481","","","","4-[6-methoxy-2-(4-methoxyphenyl)1-benzofuran-3-carbonyl]benzonitrile","","","",""
"11557","LY3202626","","Synthetic organic","441604929","78210254","CHEMBL4452566","","","","","","","",""
"182","LY320954","","Synthetic organic","135650549","10385240","","","","","2-[[4-[(3-hydroxy-4-propanoyl-2-propylphenyl)methoxy]phenyl]methylideneamino]guanidine","","182633-59-6","",""
"231","LY334362","","Synthetic organic","135650550","23786508","","","","","2-[(E)-({3-[(4-benzoylphenyl)methoxy]phenyl}methylidene)amino]guanidine","","182633-62-1","",""
"20","LY334370","","Synthetic organic","135650551","5311258","CHEMBL101690","","","","4-fluoro-N-[3-(1-methylpiperidin-4-yl)-1H-indol-5-yl]benzamide","","182563-08-2","",""
"11953","LY3372689","","Synthetic organic","461663508","135260636","","","","","N-[4-fluoro-5-[[(2S,4S)-2-methyl-4-[(5-methyl-1,2,4-oxadiazol-3-yl)methoxy]piperidin-1-yl]methyl]-1,3-thiazol-2-yl]acetamide","","","",""
"4246","LY339434","","Synthetic organic","178101063","69636646","","","","","2-amino-4-[(2E)-3-(naphthalen-2-yl)prop-2-en-1-yl]pentanedioic acid","","","",""
"11356","LY3405105","","Synthetic organic","440816725","138608760","","","","","(3S)-1-[(2E)-4-(dimethylamino)but-2-enoyl]pyrrolidin-3-yl 4-{[5-methyl-3-(propan-2-yl)pyrazolo[1,5-a]pyrimidin-7-yl]amino}piperidine-1-carboxylate","","","",""
"12340","LY3410738","","Synthetic organic","479821131","135125140","","","","","7-[[(1S)-1-[4-[(1S)-2-cyclopropyl-1-(4-prop-2-enoylpiperazin-1-yl)ethyl]phenyl]ethyl]amino]-1-ethyl-4H-pyrimido[4,5-d][1,3]oxazin-2-one","","2230263-60-0","",""
"1378","LY341495","","Synthetic organic","135650552","9819927","CHEMBL432038","","","","","","201943-63-7","",""
"21","LY344864","","Synthetic organic","135650553","18971832","CHEMBL3186179","","","","N-(6-dimethylamino-6,7,8,9-tetrahydro-5H-carbazol-3-yl)-4-fluorobenzamide","","","",""
"12843","LY3463251","","Peptide","483123391","","","","","","","","","",""
"12066","LY3499446","","Synthetic organic","472319188","146472812","","","","","1-[4-[7-(2-amino-7-fluoro-1,3-benzothiazol-4-yl)-6-chloro-8-fluoroquinazolin-4-yl]piperazin-1-yl]prop-2-en-1-one","","2409131-50-4","",""
"13164","LY3509754","","Synthetic organic","491299946","154642729","","","","","","","2452464-73-0","",""
"13033","LY3522348","","Synthetic organic","485206154","155385439","","","","","2-[4-[2-[(2S)-2-methylazetidin-1-yl]-6-(trifluoromethyl)pyrimidin-4-yl]pyrazol-1-yl]-1-piperazin-1-ylethanone","","","",""
"12502","LY3540378","","Peptide","479821292","","","","","","","","","",""
"1379","LY367385","","Synthetic organic","135650555","5311261","CHEMBL94631","","","","4-[(1S)-1-amino-2-hydroxy-2-oxoethyl]-3-methylbenzoic acid","","198419-91-9","",""
"1394","LY379268","","Synthetic organic","135650556","10197984","CHEMBL275079","","","","(1S,2R,5R,6R)-2-amino-4-oxabicyclo[3.1.0]hexane-2,6-dicarboxylic acid","","191471-52-0","",""
"4247","LY382884","","Synthetic organic","178101064","656723","CHEMBL274226","CHEBI:34808","","","(3S,4aR,6S,8aR)-6-[(4-carboxyphenyl)methyl]-decahydroisoquinoline-3-carboxylic acid","","","",""
"3349","LY389795","","Synthetic organic","178100379","10058694","CHEMBL88999","","","","(4S,6S)-4-amino-2-thiabicyclo[3.1.0]hexane-4,6-dicarboxylic acid","","","",""
"4248","LY392098","","Synthetic organic","178101065","9927707","CHEMBL341748","","","","N-{2-[4-(2-fluorophenyl)phenyl]propyl}propane-2-sulfonamide","","","",""
"11614","LY395756","","Synthetic organic","442878648","11310142","CHEMBL192051","","","","","","","",""
"4249","LY404187","","Synthetic organic","178101066","9928016","CHEMBL435582","","","","N-{2-[4-(4-cyanophenyl)phenyl]propyl}propane-2-sulfonamide","","211311-95-4","",""
"3347","LY456066","","Synthetic organic","178100377","9840951","","","","","2-({4-[(2,3-dihydro-1H-inden-2-yl)amino]-5,6,7,8-tetrahydroquinazolin-2-yl}sulfanyl)ethan-1-ol","","338738-66-2","",""
"3346","LY456236","","Synthetic organic","178100376","9926999","CHEMBL254575","","","","6-methoxy-N-(4-methoxyphenyl)quinazolin-4-amine","","338738-57-1","",""
"2659","LY-465608","","Synthetic organic","135650557","9890319","CHEMBL25259","","","","2-methyl-2-[4-[2-[5-methyl-2-(4-phenylphenyl)-1,3-oxazol-4-yl]ethoxy]phenoxy]propanoic acid","","","",""
"4250","LY466195","","Synthetic organic","178101067","10168249","","","","","6-[(2-carboxy-4,4-difluoropyrrolidin-1-yl)methyl]-decahydroisoquinoline-3-carboxylic acid","","","",""
"4251","LY503430","","Synthetic organic","178101068","9952446","","","","","4-{4-[(2R)-2-fluoro-1-(propane-2-sulfonamido)propan-2-yl]phenyl}-N-methylbenzamide","","","",""
"2657","LY-510929","","Synthetic organic","135650558","9890585","CHEMBL77502","","","","(2S)-2-methyl-3-[4-[2-(5-methyl-2-thiophen-2-yl-1,3-oxazol-4-yl)ethoxy]phenyl]-2-(phenoxy)propanoic acid","","","",""
"2658","LY-518674","","Synthetic organic","135650559","135449333","CHEMBL424133","","","","2-methyl-2-[4-[3-[1-[(4-methylphenyl)methyl]-5-oxo-2H-1,2,4-triazol-3-yl]propyl]phenoxy]propanoic acid","","425671-29-0","",""
"183","LY53857","","Synthetic organic","135650560","3034814","CHEMBL1356280","","","","3-hydroxybutan-2-yl (2R,4R,7R)-6-methyl-11-(propan-2-yl)-6,11-diazatetracyclo[7.6.1.0^{2,7}.0^{12,16}]hexadeca-1(16),9,12,14-tetraene-4-carboxylate","","32896-53-0","",""
"5441","LY593093","","Synthetic organic","178102092","9893054","","","","","N-[(1R,2R)-6-[1-[(4-fluorophenyl)methyl-methylamino]ethylideneamino]-2-hydroxy-2,3-dihydro-1H-inden-1-yl]-4-phenylbenzamide","","","",""
"184","LY86057","","Synthetic organic","135650561","13878025","CHEMBL52422","","","","3-hydroxybutan-2-yl 6-methyl-6,11-diazatetracyclo[7.6.1.0^{2,7}.0^{12,16}]hexadeca-1(16),9,12,14-tetraene-4-carboxylate","","","",""
"2606","LY97241","","Synthetic organic","135650562","175064","CHEMBL182977","","","","N-ethyl-N-[4-(4-nitrophenyl)butyl]heptan-1-amine","","","",""
"10912","lymecycline","","Synthetic organic","405560353","54707177","CHEMBL2103929","","","","(2S)-6-[[[(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carbonyl]amino]methylamino]-2-aminohexanoic acid","lymecycline","992-21-2","DB00256",""
"5064","lymphotoxin-&alpha;","Human","Peptide","178101757","","","","P01374","ENSG00000204496","","","","",""
"5075","lymphotoxin-&beta;","Human","Peptide","178101768","","","","Q06643","ENSG00000206327","","","","",""
"6142","lymphotoxin &beta;<sub>2</sub>&alpha;<sub>1</sub> heterotrimer","Human","Peptide","178102763","","","","P01374|Q06643","ENSG00000204496|ENSG00000206327","","","","",""
"11205","LYS006","","Synthetic organic","434122265","118166560","","","","","(3S)-3-amino-4-[5-[4-(5-chloro-3-fluoropyridin-2-yl)oxyphenyl]tetrazol-2-yl]butanoic acid","","1799681-85-8","",""
"10320","Lys01","","Synthetic organic","381745001","70673567","CHEMBL4282488","","","","N-(7-chloroquinolin-4-yl)-N'-[2-[(7-chloroquinolin-4-yl)amino]ethyl]-N'-methylethane-1,2-diamine","","1391426-22-4","",""
"7036","Lys-CoA","","Peptide","178103615","44571034","CHEMBL505121","","","","[[(3R)-4-[[3-[2-[2-[[(5S)-5-acetamido-6-amino-6-oxohexyl]amino]-2-oxoethyl]sulfanylethylamino]-3-oxopropyl]amino]-3-hydroxy-2,2-dimethyl-4-oxobutoxy]-hydroxyphosphoryl] [(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methyl hydrogen phosphate","","","",""
"139","lysergic acid","","Natural product","135650563","6717","","CHEBI:6604","","","(9R)-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxylic acid","","82-58-6","",""
"17","Lysergide","","Synthetic organic","135650536","5761","CHEMBL263881","CHEBI:6605","","","(4R,7R)-N,N-diethyl-6-methyl-6,11-diazatetracyclo[7.6.1.0^{2,7}.0^{12,16}]hexadeca-1(16),2,9,12,14-pentaene-4-carboxamide","lysergide","50-37-3","DB04829","1621"
"123","lysergol","","Synthetic organic","135650564","14987","CHEMBL39947","","","","[(6aR,9R)-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-yl]methanol","","602-85-7","",""
"3580","Lys-[Hyp<sup>3</sup>]-bradykinin","Human","Peptide","135651791","","","","P01042|O08677|P08934","ENSG00000113889|ENSMUSG00000022875","","","","",""
"10969","lysinomicin","","Natural product","405560410","196541","","","","","(3S)-3,6-diamino-N-[(2S,3R)-2-[(1R,2S,3S,4S,5S,6R)-2-amino-3,6-dihydroxy-4-methoxy-5-(methylamino)cyclohexyl]oxy-6-(aminomethyl)-3,4-dihydro-2H-pyran-3-yl]hexanamide","","9528-70-4","",""
"637","Lys-kallidin","","Peptide","135652274","101607591","","","","","","","","",""
"2508","lysophosphatidylcholine","","Metabolite","53801071","5311264","","CHEBI:60479","","","[(2R)-3-acetyloxy-2-hydroxypropyl] 2-trimethylazaniumylethyl phosphate","","","",""
"5652","lysophosphatidylethanolamine","","Metabolite","178102280","73755142","","CHEBI:64574","","","[(2R)-3-acetyloxy-2-hydroxypropyl] 2-aminoethyl phosphate","","","",""
"4028","lysophosphatidylinositol","","Metabolite","178100854","73755067","","CHEBI:64931","","","","","","",""
"4064","lysophosphatidylserine","","Metabolite","178100887","42607474","CHEMBL582985","","","","(2S)-2-amino-3-[hydroxy-[(2R)-2-hydroxy-3-octadecanoyloxypropoxy]phosphoryl]oxypropanoic acid","","","",""
"3842","[Lys<sup>15</sup>,Arg<sup>16</sup>,Leu<sup>27</sup>]VIP-(1-7)/GRF-(8-27)-NH<sub>2</sub>","","Peptide","135652275","","","","","","","","","",""
"3843","[Lys<sup>5</sup>,Me-Leu<sup>9</sup>,Nle<sup>10</sup>]NKA-(4-10)","","Peptide","178100684","","","","","","","","","",""
"8667","Lys-thiol","","Synthetic organic","252166867","20384324","CHEMBL432852","","","","6-amino-2-sulfanylhexanoic acid","","","",""
"4499","Lys[Z(NO<sub>2</sub>)]-Lys[Z(NO<sub>2</sub>)]","","Synthetic organic","178101227","73755095","","","","","2-{2-azaniumyl-6-[(4-nitrophenoxycarbonyl)amino]hexanamido}-6-({[(4-nitrophenyl)methoxy]carbonyl}amino)hexanoate","","","",""
"4498","Lys[Z(NO<sub>2</sub>)]-Pro","","Synthetic organic","178101226","73755094","","","","","(2S)-1-{2-amino-6-[(4-nitrophenoxycarbonyl)amino]hexanoyl}pyrrolidine-2-carboxylic acid","","","",""
"9486","Lys[Z(NO<sub>2</sub>)]-Val","","Peptide","329968426","","","","","","","","","",""
"10288","M084","","Synthetic organic","381744969","284016","CHEMBL1376358","","","","N-butyl-1H-benzimidazol-2-amine","","51314-51-3","",""
"6101","M1145","","Peptide","178102722","","","","","","","","","",""
"6102","M1151","","Peptide","178102723","","","","","","","","1172089-00-7","",""
"6103","M1152","","Peptide","178102724","","","","","","","","","",""
"6104","M1153","","Peptide","178102725","","","","","","","","","",""
"6074","M1160","","Peptide","178102695","","","","","","","","","",""
